id_cliente,nome,cidade,estado,regiao
1345,Juliana Pereira Oliveira,Canoas,RS,Sul
1346,Fernando Gomes Ribeiro,Presidente Figueiredo,AM,Norte
1347,Juliana Ribeiro Araujo,Recife,PE,Nordeste
1348,Maria Rodrigues Santos,Piracicaba,SP,Sudeste
1349,Rafael Alves Mendes,Planaltina,DF,Centro-oeste
1350,Diego Lima Rocha,Teixeira de Freitas,BA,Nordeste
1351,Francisco Ribeiro Rocha,Osasco,SP,Sudeste
1352,Felipe Souza Souza,Paranagua,PR,Sul
1353,Francisca Rocha Ferreira,Porto Alegre,RS,Sul
1354,Amanda Rocha Vieira,Osasco,SP,Sudeste
1355,Renata Rocha Ferreira,Samambaia,DF,Centro-oeste
1356,Carolina Araujo Alves,Gravata,PE,Nordeste
1357,Leticia Ribeiro Rodrigues,Coari,AM,Norte
1358,Carolina Vieira Oliveira,Juazeiro do Norte,CE,Nordeste
1359,Paulo Araujo Carvalho,Nova Iguacu,RJ,Sudeste
1360,Daniel Souza Mendes,Foz do Iguacu,PR,Sul
1361,Larissa Gomes Rocha,Passo Fundo,RS,Sul
1362,Vanessa Vieira Barbosa,Sao Bernardo do Campo,SP,Sudeste
1363,Felipe Araujo Mendes,Bento Goncalves,RS,Sul
1364,Diego Vieira Vieira,Recife,PE,Nordeste
1365,Aline Lima Lima,Feira de Santana,BA,Nordeste
1366,Vinicius Costa Pereira,Londrina,PR,Sul
1367,Claudia Mendes Carvalho,Ceilandia,DF,Centro-oeste
1368,Tatiane Souza Mendes,Recanto das Emas,DF,Centro-oeste
1369,Renata Santos Martins,Sao Bernardo do Campo,SP,Sudeste
1370,Maria Alves Mendes,Guarapuava,PR,Sul
1371,Mariana Lima Martins,Fortaleza,CE,Nordeste
1372,Ricardo Lima Ferreira,Paulista,PE,Nordeste
1373,Mariana Oliveira Ribeiro,Ilheus,BA,Nordeste
1374,Francisca Carvalho Ribeiro,Santa Maria,RS,Sul
1375,Vinicius Barbosa Martins,Nova Iguacu,RJ,Sudeste
1376,Marcelo Nunes Gomes,Ceilandia,DF,Centro-oeste
1377,Rodrigo Vieira Carvalho,Porto Seguro,BA,Nordeste
1378,Antonia Gomes Vieira,Fortaleza,CE,Nordeste
1379,Priscila Lima Silva,Passo Fundo,RS,Sul
1380,Luiz Pereira Silva,Autazes,AM,Norte
1381,Paulo Rocha Mendes,Foz do Iguacu,PR,Sul
1382,Rafael Pereira Ribeiro,Itabuna,BA,Nordeste
1383,Antonia Rocha Costa,Camacari,BA,Nordeste
1384,Guilherme Santos Barbosa,Petropolis,RJ,Sudeste
1385,Vanessa Santos Martins,Duque de Caxias,RJ,Sudeste
1386,Gustavo Silva Vieira,Passo Fundo,RS,Sul
1387,Priscila Gomes Ribeiro,Pocos de Caldas,MG,Sudeste
1388,Joao Vieira Santos,Ceilandia,DF,Centro-oeste
1389,Paulo Alves Pereira,Caucaia,CE,Nordeste
1390,Daniel Mendes Carvalho,Vitoria da Conquista,BA,Nordeste
1391,Paulo Araujo Lima,Caruaru,PE,Nordeste
1392,Ricardo Oliveira Ribeiro,Piracicaba,SP,Sudeste
1393,Ana Martins Souza,Sorocaba,SP,Sudeste
1394,Vinicius Mendes Mendes,Guara,DF,Centro-oeste
1395,Amanda Souza Rodrigues,Juazeiro do Norte,CE,Nordeste
1396,Thiago Barbosa Silva,Cascavel,PR,Sul
1397,Paulo Mendes Rocha,Taguatinga,DF,Centro-oeste
1398,Leticia Nunes Carvalho,Itabuna,BA,Nordeste
1399,Thiago Costa Alves,Itapipoca,CE,Nordeste
1400,Francisca Ribeiro Rocha,Gravata,PE,Nordeste
1401,Carlos Barbosa Alves,Garanhuns,PE,Nordeste
1402,Andre Souza Ribeiro,Paranagua,PR,Sul
1403,Renata Santos Rocha,Recanto das Emas,DF,Centro-oeste
1404,Gabriel Santos Nunes,Gravatai,RS,Sul
1405,Thiago Araujo Rocha,Sao Jose dos Campos,SP,Sudeste
1406,Paulo Pereira Ribeiro,Recanto das Emas,DF,Centro-oeste
1407,Daniel Alves Souza,Governador Valadares,MG,Sudeste
1408,Thiago Carvalho Santos,Planaltina,DF,Centro-oeste
1409,Renata Gomes Alves,Garanhuns,PE,Nordeste
1410,Fernanda Costa Lima,Juazeiro do Norte,CE,Nordeste
1411,Francisco Souza Ferreira,Vitoria da Conquista,BA,Nordeste
1412,Renata Carvalho Gomes,Niteroi,RJ,Sudeste
1413,Luana Alves Oliveira,Manaus,AM,Norte
1414,Francisco Pereira Santos,Novo Hamburgo,RS,Sul
1415,Diego Rodrigues Barbosa,Gravatai,RS,Sul
1416,Juliana Ribeiro Lima,Sao Bernardo do Campo,SP,Sudeste
1417,Luiz Rocha Oliveira,Fortaleza,CE,Nordeste
1418,Lucas Vieira Rocha,Tabatinga,AM,Norte
1419,Antonio Araujo Rocha,Salvador,BA,Nordeste
1420,Priscila Pereira Silva,Serra Talhada,PE,Nordeste
1421,Simone Santos Mendes,Aguas Claras,DF,Centro-oeste
1422,Bruna Barbosa Pereira,Quixada,CE,Nordeste
1423,Gustavo Martins Pereira,Maringa,PR,Sul
1424,Jessica Gomes Rodrigues,Novo Hamburgo,RS,Sul
1425,Amanda Alves Carvalho,Iguatu,CE,Nordeste
1426,Gabriel Carvalho Rodrigues,Erechim,RS,Sul
1427,Isabela Vieira Martins,Ponta Grossa,PR,Sul
1428,Francisco Nunes Barbosa,Canoas,RS,Sul
1429,Marcia Carvalho Rocha,Novo Hamburgo,RS,Sul
1430,Aline Mendes Rodrigues,Paulista,PE,Nordeste
1431,Diego Rodrigues Costa,Niteroi,RJ,Sudeste
1432,Fabio Santos Ribeiro,Contagem,MG,Sudeste
1433,Amanda Vieira Ribeiro,Betim,MG,Sudeste
1434,Eduardo Ferreira Rodrigues,Aguas Claras,DF,Centro-oeste
1435,Tatiane Costa Lima,Rio de Janeiro,RJ,Sudeste
1436,Beatriz Carvalho Costa,Itapipoca,CE,Nordeste
1437,Gustavo Silva Costa,Feira de Santana,BA,Nordeste
1438,Luiz Carvalho Rodrigues,Londrina,PR,Sul
1439,Adriana Costa Silva,Ilheus,BA,Nordeste
1440,Larissa Silva Costa,Cascavel,PR,Sul
1441,Camila Santos Lima,Manaus,AM,Norte
1442,Raquel Vieira Silva,Passo Fundo,RS,Sul
1443,Rodrigo Lima Carvalho,Paulista,PE,Nordeste
1444,Isabela Lima Nunes,Angra dos Reis,RJ,Sudeste
1445,Raquel Ribeiro Rocha,Caxias do Sul,RS,Sul
1446,Carlos Mendes Pereira,Lauro de Freitas,BA,Nordeste
1447,Ricardo Barbosa Ribeiro,Contagem,MG,Sudeste
1448,Rodrigo Oliveira Silva,Campinas,SP,Sudeste
1449,Marcelo Alves Costa,Sobral,CE,Nordeste
1450,Ana Barbosa Ferreira,Santa Maria,RS,Sul
1451,Gabriela Alves Souza,Pelotas,RS,Sul
1452,Gabriela Gomes Vieira,Petrolina,PE,Nordeste
1453,Larissa Silva Lima,Angra dos Reis,RJ,Sudeste
1454,Ana Vieira Araujo,Volta Redonda,RJ,Sudeste
1455,Raquel Martins Vieira,Crato,CE,Nordeste
1456,Luiz Costa Ribeiro,Sorocaba,SP,Sudeste
1457,Felipe Ribeiro Carvalho,Governador Valadares,MG,Sudeste
1458,Mariana Rodrigues Ribeiro,Salvador,BA,Nordeste
1459,Priscila Ferreira Rodrigues,Sao Bernardo do Campo,SP,Sudeste
1460,Gabriel Alves Silva,Coari,AM,Norte
1461,Leonardo Costa Araujo,Feira de Santana,BA,Nordeste
1462,Renata Costa Vieira,Maracanau,CE,Nordeste
1463,Luiz Ferreira Ribeiro,Taguatinga,DF,Centro-oeste
1464,Diego Martins Rodrigues,Guarulhos,SP,Sudeste
1465,Pedro Ribeiro Pereira,Tabatinga,AM,Norte
1466,Renata Alves Rodrigues,Recanto das Emas,DF,Centro-oeste
1467,Patricia Costa Mendes,Campos dos Goytacazes,RJ,Sudeste
1468,Francisca Rocha Costa,Iguatu,CE,Nordeste
1469,Aline Rodrigues Martins,Sorocaba,SP,Sudeste
1470,Beatriz Nunes Rodrigues,Sobradinho,DF,Centro-oeste
1471,Tatiane Alves Vieira,Bento Goncalves,RS,Sul
1472,Vinicius Carvalho Araujo,Betim,MG,Sudeste
1473,Ricardo Araujo Oliveira,Gravata,PE,Nordeste
1474,Simone Ribeiro Souza,Guara,DF,Centro-oeste
1475,Carlos Ribeiro Silva,Vitoria da Conquista,BA,Nordeste
1476,Bruna Nunes Silva,Montes Claros,MG,Sudeste
1477,Ana Gomes Ribeiro,Santos,SP,Sudeste
1478,Antonio Rodrigues Rodrigues,Volta Redonda,RJ,Sudeste
1479,Bruno Ribeiro Oliveira,Tefe,AM,Norte
1480,Vanessa Oliveira Alves,Canoas,RS,Sul
1481,Vanessa Silva Santos,Canoas,RS,Sul
1482,Juliana Rocha Ribeiro,Coari,AM,Norte
1483,Rodrigo Araujo Nunes,Canoas,RS,Sul
1484,Rafael Oliveira Mendes,Pelotas,RS,Sul
1485,Ricardo Vieira Gomes,Olinda,PE,Nordeste
1486,Aline Ribeiro Alves,Paranagua,PR,Sul
1487,Ricardo Rocha Carvalho,Jaboatao dos Guararapes,PE,Nordeste
1488,Guilherme Gomes Alves,Sao Jose dos Campos,SP,Sudeste
1489,Claudia Lima Alves,Pelotas,RS,Sul
1490,Diego Carvalho Ribeiro,Quixada,CE,Nordeste
1491,Adriana Pereira Oliveira,Brasilia,DF,Centro-oeste
1492,Raquel Silva Gomes,Rio de Janeiro,RJ,Sudeste
1493,Pedro Araujo Martins,Curitiba,PR,Sul
1494,Marcos Barbosa Alves,Belo Horizonte,MG,Sudeste
1495,Lucas Barbosa Mendes,Guara,DF,Centro-oeste
1496,Juliana Alves Oliveira,Guarulhos,SP,Sudeste
1497,Jessica Ferreira Silva,Paranagua,PR,Sul
1498,Maria Lima Alves,Piracicaba,SP,Sudeste
1499,Renata Costa Pereira,Gama,DF,Centro-oeste
1500,Vanessa Ferreira Martins,Juazeiro,BA,Nordeste
